alpha,arm,case_id,complexity,n_problems,doc_ids,P@5,R@5,F1@5,nDCG@5,nDCG@10,MAP,MRR
2.0,h2l-hybrid,ADV_019,moderate,3,44|75|51|47|67|8|45|52|19|14|66|32|6|89|70,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
2.0,h2l-hybrid,ADV_020,moderate,3,57|55|58|50|14|56|31|36|7|42|29|61|17|39|30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),CHILD_004,moderate,0,3|84|12|1|89|37|85|88|21|42|87|81|32|2|86,0.4,0.5,0.4444444444444445,0.35753408824606947,0.4209031750477876,0.6659090909090909,1.0
,basic reference (no H2L layer),ELDER_002,moderate,0,6|62|68|66|14|60|8|64|30|18|47|59|20|65|63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ELDER_009,moderate,0,13|62|63|9|59|67|39|65|22|36|34|18|38|6|47,0.2,1.0,0.33333333333333337,0.6309297535714575,0.6309297535714575,0.5,0.5
,basic reference (no H2L layer),DISABLED_004,moderate,0,18|62|68|6|64|22|14|65|66|15|16|69|8|23|12,0.0,0.0,0.0,0.0,0.19342640361727081,0.14583333333333331,0.125
,basic reference (no H2L layer),DISABLED_006,moderate,0,20|85|60|6|17|68|2|24|84|1|59|16|65|22|18,0.4,0.5,0.4444444444444445,0.7424693355471289,0.7424693355471289,0.47435897435897434,1.0
,basic reference (no H2L layer),HOMELESS_003,simple,0,27|69|65|74|18|89|15|13|84|23|25|59|33|5|63,0.2,1.0,0.33333333333333337,0.6309297535714575,0.6309297535714575,0.5,0.5
,basic reference (no H2L layer),MENTAL_006,complex,0,35|91|79|38|14|44|34|80|6|30|81|31|32|88|70,0.2,1.0,0.33333333333333337,0.38685280723454163,0.38685280723454163,0.2,0.2
,basic reference (no H2L layer),MENTAL_008,moderate,0,37|81|21|84|86|1|3|88|12|89|85|24|31|33|79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),MENTAL_009,complex,0,38|9|68|34|6|39|87|36|51|67|13|18|82|35|17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),SUBSTANCE_003,simple,0,42|32|43|82|79|10|51|39|31|87|30|36|86|53|3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NCD_001,simple,0,44|19|8|48|45|51|47|32|52|66|14|22|10|6|28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NCD_004,complex,0,47|51|59|67|45|86|65|8|6|44|82|68|63|39|61,0.0,0.0,0.0,0.0,0.31546487678572877,0.125,0.125
,basic reference (no H2L layer),NCD_008,complex,0,51|47|45|82|67|36|44|39|8|48|19|86|52|49|80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),HIV_TB_003,simple,0,56|54|55|57|58|41|86|11|82|17|29|48|70|36|52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),BEDRIDDEN_003,moderate,0,61|59|63|8|47|65|62|10|66|9|25|60|67|29|7,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),BEDRIDDEN_004,complex,0,62|6|66|18|68|8|64|60|14|13|63|59|61|65|17,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),BEDRIDDEN_008,moderate,0,66|68|8|62|6|46|60|10|64|63|67|61|14|59|16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),REHAB_002,simple,0,70|55|58|34|54|82|32|6|30|71|48|22|73|79|47,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),FINANCE_001,simple,0,74|65|5|2|15|69|8|75|77|23|36|59|40|25|49,0.4,1.0,0.5714285714285715,0.944847956559586,0.944847956559586,0.75,1.0
,basic reference (no H2L layer),LOVE_004,simple,0,82|51|54|86|45|48|47|36|71|6|9|30|39|38|79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),FAMILY_001,moderate,0,84|87|12|3|89|37|20|88|26|81|0|40|1|85|2,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),VIOLENCE_004,simple,0,90|87|77|6|22|74|10|66|8|34|84|89|25|88|16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),CHILD_004_PAR_01,moderate,0,3|84|12|89|1|37|88|85|21|42|87|81|32|2|79,0.4,0.5,0.4444444444444445,0.35753408824606947,0.4209031750477876,0.6659090909090909,1.0
,basic reference (no H2L layer),DISABLED_004_PAR_01,moderate,0,18|62|68|6|64|14|87|66|65|22|5|16|8|12|75,0.0,0.0,0.0,0.0,0.3889580943680543,0.18253968253968253,0.14285714285714285
,basic reference (no H2L layer),DISABLED_006_PAR_01,moderate,0,20|60|6|17|68|16|85|14|65|59|18|22|62|8|63,0.4,0.5,0.4444444444444445,0.7520764230169481,0.818068526477414,0.5492424242424242,1.0
,basic reference (no H2L layer),MENTAL_008_PAR_01,moderate,0,37|81|21|86|84|33|1|88|89|31|12|3|25|91|85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),SUBSTANCE_003_PAR_01,simple,0,42|32|43|79|10|87|12|39|30|31|51|82|36|3|50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NCD_001_PAR_01,simple,0,44|19|8|48|45|51|32|47|52|10|14|66|28|77|35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),FINANCE_001_PAR_01,simple,0,74|5|65|2|15|77|13|59|75|23|36|25|49|69|8,0.4,1.0,0.5714285714285715,0.944847956559586,0.944847956559586,0.75,1.0
,basic reference (no H2L layer),FAMILY_001_PAR_01,moderate,0,84|87|12|3|89|37|20|88|26|81|40|27|25|1|2,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),HOMELESS_003_ESC_01,complex,0,27|69|65|89|74|39|18|15|13|31|33|84|25|29|63,0.4,0.6666666666666666,0.5,0.7653606369886217,0.7653606369886217,0.75,1.0
,basic reference (no H2L layer),ADV_001,moderate,0,30|6|74|47|81|62|49|80|77|51|76|33|10|17|59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_002,moderate,0,86|71|72|1|58|84|0|40|12|2|82|73|26|34|56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_003,moderate,0,70|31|29|71|8|36|69|78|73|17|30|16|67|22|4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_004,moderate,0,1|3|86|84|12|85|37|21|20|87|29|24|31|0|26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_005,moderate,0,84|12|3|1|85|87|20|81|0|26|24|89|37|72|29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SH_POS,moderate,0,30|80|91|51|39|6|70|31|88|29|10|81|58|82|14,0.6,0.75,0.6666666666666665,0.8318724637288826,0.8318724637288826,0.8333333333333334,1.0
,basic reference (no H2L layer),NEG_SH_NEG,moderate,0,81|30|80|39|6|31|91|29|70|32|34|51|10|47|35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SM_POS,simple,0,49|77|74|65|62|61|8|75|59|5|23|16|7|22|67,0.6,1.0,0.7499999999999999,0.7328286204777911,0.7328286204777911,0.6388888888888888,0.5
,basic reference (no H2L layer),NEG_SM_NEG,simple,0,74|77|49|65|62|23|75|15|5|22|59|69|60|78|42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SL_POS,simple,0,16|24|51|21|7|32|59|29|47|67|28|61|8|65|2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SL_NEG,simple,0,32|57|51|16|67|47|29|28|7|26|55|24|61|59|82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MH_POS,complex,0,84|3|12|85|20|87|88|26|37|89|1|81|0|2|46,0.6,0.6,0.6,0.6856253995855359,0.744040518185798,0.7709090909090909,1.0
,basic reference (no H2L layer),NEG_MH_NEG,complex,0,20|85|84|3|2|0|12|1|77|4|37|26|57|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MM_POS,moderate,0,86|68|12|87|42|82|39|6|38|53|50|76|26|79|47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MM_NEG,moderate,0,68|86|12|14|38|87|72|26|6|42|39|83|70|47|64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_ML_POS,simple,0,36|65|13|59|61|29|17|67|9|39|25|47|51|54|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_ML_NEG,simple,0,74|65|25|5|36|17|59|29|39|13|67|8|47|23|61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LH_POS,complex,0,87|12|84|26|89|83|3|55|16|82|67|64|72|66|6,0.6,0.75,0.6666666666666665,0.8318724637288826,0.9619991470595832,0.8928571428571428,1.0
,basic reference (no H2L layer),NEG_LH_NEG,complex,0,41|30|70|81|6|46|76|87|10|82|18|38|53|75|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LM_POS,complex,0,76|39|36|51|82|49|75|89|86|78|6|63|47|67|13,0.0,0.0,0.0,0.0,0.08688267143572001,0.13942307692307693,0.125
,basic reference (no H2L layer),NEG_LM_NEG,complex,0,1|20|3|85|0|86|84|26|37|24|34|9|4|73|38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LL_POS,simple,0,6|8|62|66|10|68|60|13|9|50|47|61|28|18|67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LL_NEG,simple,0,6|8|66|14|62|47|48|60|10|12|28|38|53|58|32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SH_POS_V2,moderate,0,51|80|91|30|10|6|82|40|58|88|47|46|70|43|55,0.6,1.0,0.7499999999999999,0.7328286204777911,0.7328286204777911,0.6388888888888888,0.5
,basic reference (no H2L layer),NEG_SH_NEG_V2,moderate,0,81|30|91|80|31|51|29|34|47|88|32|70|33|79|48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SM_POS_V2,simple,0,87|12|39|86|84|38|76|53|3|26|31|41|82|42|1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SM_NEG_V2,simple,0,87|39|41|26|38|54|47|33|51|86|42|14|57|82|55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SL_POS_V2,simple,0,47|51|29|32|57|58|62|55|14|13|28|59|31|56|22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_SL_NEG_V2,simple,0,48|55|51|58|47|32|56|57|70|41|40|67|35|52|28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MH_POS_V2,complex,0,88|3|85|84|1|20|37|86|29|12|0|31|24|87|26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MH_NEG_V2,complex,0,84|85|3|1|21|20|0|88|37|12|86|87|26|35|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MM_POS_V2,moderate,0,78|71|75|6|86|12|82|1|40|9|3|37|17|14|26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_MM_NEG_V2,moderate,0,9|71|12|1|78|14|21|26|47|75|13|86|0|38|25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_ML_POS_V2,simple,0,36|51|39|25|69|9|78|76|29|72|33|30|59|49|71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_ML_NEG_V2,simple,0,30|33|36|20|28|29|69|41|17|26|12|32|70|47|79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LH_POS_V2,complex,0,12|88|84|58|86|3|26|89|85|71|87|0|1|31|81,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693
,basic reference (no H2L layer),NEG_LH_NEG_V2,complex,0,84|20|0|1|85|86|71|3|58|12|34|35|87|81|26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LM_POS_V2,complex,0,76|75|89|86|78|64|38|1|37|82|29|3|17|12|53,0.2,1.0,0.33333333333333337,0.5,0.5,0.3333333333333333,0.3333333333333333
,basic reference (no H2L layer),NEG_LM_NEG_V2,complex,0,89|75|3|86|1|29|31|26|38|12|85|78|37|84|17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LL_POS_V2,simple,0,8|60|59|66|16|6|38|12|61|25|29|13|28|65|18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),NEG_LL_NEG_V2,simple,0,38|12|6|17|66|8|26|31|59|13|79|75|47|29|39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),SHORT_ELDER_01,simple,0,8|6|62|44|68|59|67|47|14|66|60|65|64|45|18,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),SHORT_HOMELESS_01,simple,0,29|25|28|42|26|9|47|61|31|43|51|87|57|13|36,0.2,0.3333333333333333,0.25,0.10425656783464912,0.3141837587300928,0.2333333333333333,0.25
,basic reference (no H2L layer),SHORT_MENTAL_01,simple,0,31|29|1|39|17|47|70|55|56|86|51|82|32|36|21,0.6,1.0,0.7499999999999999,0.8145672023038535,0.8145672023038535,1.0,1.0
,basic reference (no H2L layer),SHORT_CHILD_01,simple,0,1|17|21|20|73|3|24|37|85|86|29|9|0|91|16,0.8,1.0,0.888888888888889,0.9828920819566879,0.9828920819566879,0.95,1.0
,basic reference (no H2L layer),SHORT_ABUSE_01,simple,0,87|26|12|14|84|6|3|18|89|81|88|10|90|33|30,0.6,0.75,0.6666666666666665,0.7365896932159578,0.8667163765466583,0.7095238095238094,1.0
,basic reference (no H2L layer),TINY_ABUSE_01,simple,0,87|89|26|84|88|25|37|90|79|2|80|59|86|15|51,0.4,1.0,0.5714285714285715,0.8772153153380493,0.8772153153380493,0.75,1.0
,basic reference (no H2L layer),TINY_MENTAL_01,simple,0,29|1|70|31|39|32|21|17|9|34|38|13|30|55|36,0.6,1.0,0.7499999999999999,0.9871451602176229,0.9871451602176229,0.9166666666666666,1.0
,basic reference (no H2L layer),TINY_HOMELESS_01,simple,0,25|29|8|59|27|78|69|65|71|67|75|73|62|60|4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_006,moderate,0,30|81|6|80|31|88|76|33|34|70|39|47|36|73|78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_007,moderate,0,86|29|58|8|31|56|40|26|82|71|43|9|12|1|72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_008,moderate,0,29|1|21|70|9|39|72|17|73|36|67|32|82|69|56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_009,moderate,0,89|84|75|78|34|85|12|3|29|31|81|74|14|91|37,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0
,basic reference (no H2L layer),ADV_010,moderate,0,29|84|12|3|26|87|86|1|85|47|43|16|51|24|58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_011,moderate,0,66|6|62|17|14|47|12|67|8|38|63|10|60|40|3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_012,moderate,0,86|58|6|40|12|20|71|9|26|82|13|67|47|32|79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_013,moderate,0,31|29|21|39|47|9|86|82|17|59|51|13|32|36|70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_014,moderate,0,88|89|1|29|86|31|8|81|25|33|43|34|9|2|22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_015,moderate,0,74|40|84|2|87|12|65|13|5|18|77|63|22|62|49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_016,moderate,0,71|25|28|29|26|17|18|33|21|69|67|36|65|61|57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_017,moderate,0,75|0|26|77|20|12|10|66|6|4|41|67|3|32|83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_018,moderate,0,57|50|7|6|61|17|62|14|47|38|67|66|68|63|39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,basic reference (no H2L layer),ADV_019,moderate,0,44|75|51|47|8|67|89|45|19|14|32|66|52|22|17,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.14285714285714285
,basic reference (no H2L layer),ADV_020,moderate,0,57|55|58|50|54|14|7|56|17|11|36|31|41|34|43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
